,Date,Dernier,Ouv.,Plus Haut,Plus Bas,bid,ask,bid_rate_local,ask_rate_local,bid_rate_foreign,ask_rate_foreign
1158,2005-03-21,1.2336,1.2236,1.2412,1.2221,1.2221,1.2412,6.75,7.0,0.25,0.35
1159,2005-03-22,1.2416,1.2382,1.2486,1.2293,1.2293,1.2486,6.75,7.0,0.25,0.35
1160,2005-03-23,1.2483,1.2451,1.2503,1.2307,1.2307,1.2503,6.75,7.0,0.25,0.35
1161,2005-03-24,1.2511,1.2462,1.2531,1.2423,1.2423,1.2531,6.75,7.0,0.25,0.35
1162,2005-03-25,1.25,1.2504,1.2542,1.2464,1.2464,1.2542,6.75,7.0,0.25,0.35
1163,2005-03-28,1.2542,1.2477,1.2595,1.2476,1.2476,1.2595,6.75,7.0,0.25,0.35
1164,2005-03-29,1.2531,1.2526,1.2578,1.2463,1.2463,1.2578,6.75,7.0,0.25,0.35
1165,2005-03-30,1.2527,1.2527,1.2571,1.2461,1.2461,1.2571,6.75,7.0,0.25,0.35
1166,2005-03-31,1.2494,1.2553,1.2574,1.2413,1.2413,1.2574,6.75,7.0,0.25,0.35
1167,2005-04-01,1.2563,1.2484,1.2605,1.2392,1.2392,1.2605,6.75,7.0,0.25,0.35
1168,2005-04-04,1.2591,1.2559,1.2623,1.2469,1.2469,1.2623,6.75,7.0,0.25,0.35
1169,2005-04-05,1.2571,1.2557,1.2641,1.2533,1.2533,1.2641,6.75,7.0,0.25,0.35
1170,2005-04-06,1.2582,1.2557,1.2615,1.2525,1.2525,1.2615,6.75,7.0,0.25,0.35
1171,2005-04-07,1.2592,1.2556,1.2642,1.2498,1.2498,1.2642,6.75,7.0,0.25,0.35
1172,2005-04-08,1.2528,1.2585,1.2674,1.2476,1.2476,1.2674,6.75,7.0,0.25,0.35
1173,2005-04-11,1.25,1.2517,1.2563,1.2455,1.2455,1.2563,6.75,7.0,0.25,0.35
1174,2005-04-12,1.2525,1.2485,1.2591,1.2445,1.2445,1.2591,6.75,7.0,0.25,0.35
1175,2005-04-13,1.2534,1.2525,1.2607,1.2474,1.2474,1.2607,6.75,7.0,0.25,0.35
1176,2005-04-14,1.2606,1.2509,1.2675,1.2495,1.2495,1.2675,6.75,7.0,0.25,0.35
1177,2005-04-15,1.2551,1.2608,1.2643,1.2497,1.2497,1.2643,6.75,7.0,0.25,0.35
1178,2005-04-18,1.2486,1.2513,1.2582,1.242,1.242,1.2582,6.75,7.0,0.25,0.35
1179,2005-04-19,1.2485,1.2476,1.2537,1.2417,1.2417,1.2537,6.75,7.0,0.25,0.35
1180,2005-04-20,1.2429,1.2432,1.2533,1.2395,1.2395,1.2533,6.75,7.0,0.25,0.35
1181,2005-04-21,1.2456,1.2409,1.2486,1.2376,1.2376,1.2486,6.75,7.0,0.25,0.35
1182,2005-04-22,1.2446,1.2446,1.2489,1.2401,1.2401,1.2489,6.75,7.0,0.25,0.35
1183,2005-04-25,1.2457,1.2431,1.2517,1.2397,1.2397,1.2517,6.75,7.0,0.25,0.35
1184,2005-04-26,1.246,1.2471,1.2553,1.2403,1.2403,1.2553,6.75,7.0,0.25,0.35
1185,2005-04-27,1.2515,1.247,1.2559,1.2419,1.2419,1.2559,6.75,7.0,0.25,0.35
1186,2005-04-28,1.2524,1.2517,1.2559,1.245,1.245,1.2559,6.75,7.0,0.25,0.35
1187,2005-04-29,1.249,1.2508,1.2585,1.2418,1.2418,1.2585,6.75,7.0,0.25,0.35
1188,2005-05-02,1.2555,1.2501,1.2590000000000001,1.245,1.245,1.2590000000000001,6.75,7.0,0.25,0.35
1189,2005-05-03,1.2513,1.245,1.2581,1.245,1.245,1.2581,6.75,7.0,0.25,0.35
1190,2005-05-04,1.2506,1.2513,1.2570000000000001,1.2413,1.2413,1.2570000000000001,6.75,7.0,0.25,0.35
1191,2005-05-05,1.2475,1.2491,1.2528,1.2426,1.2426,1.2528,6.75,7.0,0.25,0.35
1192,2005-05-06,1.2584,1.248,1.2624,1.245,1.245,1.2624,6.75,7.0,0.25,0.35
1193,2005-05-09,1.2552,1.2584,1.2677,1.246,1.246,1.2677,6.75,7.0,0.25,0.35
1194,2005-05-10,1.26,1.2518,1.2687,1.2518,1.2518,1.2687,6.75,7.0,0.25,0.35
1195,2005-05-11,1.2644,1.2557,1.2674,1.2502,1.2502,1.2674,6.75,7.0,0.25,0.35
1196,2005-05-12,1.2705,1.2629,1.2748,1.2577,1.2577,1.2748,6.75,7.0,0.25,0.35
1197,2005-05-13,1.2792,1.2725,1.2798,1.2665,1.2665,1.2798,6.75,7.0,0.25,0.35
1198,2005-05-16,1.2764,1.2727,1.2823,1.2722,1.2722,1.2823,6.75,7.0,0.25,0.35
1199,2005-05-17,1.2812,1.2745,1.2819999999999998,1.2719,1.2719,1.2819999999999998,6.75,7.0,0.25,0.35
1200,2005-05-18,1.2775,1.2759,1.2832,1.2691,1.2691,1.2832,6.75,7.0,0.25,0.35
1201,2005-05-19,1.2757,1.2754,1.2808,1.2691,1.2691,1.2808,6.75,7.0,0.25,0.35
1202,2005-05-20,1.2851,1.2745,1.2865,1.2715,1.2715,1.2865,6.75,7.0,0.25,0.35
1203,2005-05-23,1.2836,1.2795,1.2867,1.2743,1.2743,1.2867,6.75,7.0,0.25,0.35
1204,2005-05-24,1.2841,1.2828,1.2854,1.2705,1.2705,1.2854,6.75,7.0,0.25,0.35
1205,2005-05-25,1.2748,1.2768,1.2848,1.2706,1.2706,1.2848,6.75,7.0,0.25,0.35
1206,2005-05-26,1.2795,1.2721,1.2902,1.2706,1.2706,1.2902,6.75,7.0,0.25,0.35
1207,2005-05-27,1.2753,1.2745,1.2891,1.2708,1.2708,1.2891,6.75,7.0,0.25,0.35
1208,2005-05-30,1.2830000000000001,1.2767,1.2847,1.274,1.274,1.2847,6.75,7.0,0.25,0.35
1209,2005-05-31,1.2919999999999998,1.2807,1.2988,1.2791,1.2791,1.2988,6.75,7.0,0.25,0.35
1210,2005-06-01,1.2995,1.2931,1.3077,1.2872,1.2872,1.3077,6.75,7.0,0.25,0.35
1211,2005-06-02,1.2989,1.3013,1.3069,1.2925,1.2925,1.3069,6.75,7.0,0.25,0.35
1212,2005-06-03,1.3024,1.2967,1.3088,1.2919999999999998,1.2919999999999998,1.3088,6.75,7.0,0.25,0.35
1213,2005-06-06,1.2994,1.3051,1.3067,1.2939,1.2939,1.3067,6.75,7.0,0.25,0.35
1214,2005-06-07,1.2999,1.2971,1.3032,1.2890000000000001,1.2890000000000001,1.3032,6.75,7.0,0.25,0.35
1215,2005-06-08,1.3072,1.2992,1.3105,1.2890000000000001,1.2890000000000001,1.3105,6.75,7.0,0.25,0.35
1216,2005-06-09,1.3023,1.2989,1.3088,1.2958,1.2958,1.3088,6.75,7.0,0.25,0.35
1217,2005-06-10,1.3135,1.301,1.3154,1.297,1.297,1.3154,6.75,7.0,0.25,0.35
1218,2005-06-13,1.3131,1.3135,1.3207,1.3015,1.3015,1.3207,6.75,7.0,0.25,0.35
1219,2005-06-14,1.3209,1.3096,1.325,1.3021,1.3021,1.325,6.75,7.0,0.25,0.35
1220,2005-06-15,1.3149,1.3192,1.325,1.311,1.311,1.325,6.75,7.0,0.25,0.35
1221,2005-06-16,1.3158,1.3129,1.3235,1.3091,1.3091,1.3235,6.75,7.0,0.25,0.35
1222,2005-06-17,1.3035,1.3145,1.321,1.2981,1.2981,1.321,6.75,7.0,0.25,0.35
1223,2005-06-20,1.3156,1.3099,1.3198,1.3025,1.3025,1.3198,6.75,7.0,0.25,0.35
1224,2005-06-21,1.3087,1.3104,1.3236,1.3057,1.3057,1.3236,6.75,7.0,0.25,0.35
1225,2005-06-22,1.3165,1.3072,1.321,1.3038,1.3038,1.321,6.75,7.0,0.25,0.35
1226,2005-06-23,1.3242,1.3165,1.3283,1.31,1.31,1.3283,6.75,7.0,0.25,0.35
1227,2005-06-24,1.3199,1.3215,1.3314,1.3153,1.3153,1.3314,6.75,7.0,0.25,0.35
1228,2005-06-27,1.3164,1.3188,1.3223,1.3089,1.3089,1.3223,6.75,7.0,0.25,0.35
1229,2005-06-28,1.3230000000000002,1.311,1.3255,1.31,1.31,1.3255,6.75,7.0,0.25,0.35
1230,2005-06-29,1.3215,1.3224,1.3292,1.3115,1.3115,1.3292,6.75,7.0,0.25,0.35
1231,2005-06-30,1.3213,1.3206,1.3287,1.3115,1.3115,1.3287,6.75,7.0,0.25,0.35
1232,2005-07-01,1.3324,1.3177,1.3387,1.317,1.317,1.3387,6.75,7.0,0.25,0.35
1233,2005-07-04,1.3401,1.335,1.3439,1.3274,1.3274,1.3439,6.75,7.0,0.25,0.35
1234,2005-07-05,1.3365,1.3381,1.3432,1.3331,1.3331,1.3432,6.75,7.0,0.25,0.35
1235,2005-07-06,1.3378,1.3367,1.3419,1.3322,1.3322,1.3419,6.75,7.0,0.25,0.35
1236,2005-07-07,1.3352,1.3345,1.3396,1.3244,1.3244,1.3396,6.75,7.0,0.25,0.35
1237,2005-07-08,1.3354,1.3342,1.3443,1.3296,1.3296,1.3443,6.75,7.0,0.25,0.35
1238,2005-07-11,1.3236,1.3329,1.3399,1.3208,1.3208,1.3399,6.75,7.0,0.25,0.35
1239,2005-07-12,1.3144,1.3225,1.3287,1.3105,1.3105,1.3287,6.75,7.0,0.25,0.35
1240,2005-07-13,1.3281,1.3137,1.3319,1.3119,1.3119,1.3319,6.75,7.0,0.25,0.35
1241,2005-07-14,1.3298,1.3293,1.3335,1.3204,1.3204,1.3335,6.75,7.0,0.25,0.35
1242,2005-07-15,1.3365,1.3271,1.339,1.3203,1.3203,1.339,6.75,7.0,0.25,0.35
1243,2005-07-18,1.3325,1.3363,1.338,1.3262,1.3262,1.338,6.75,7.0,0.25,0.35
1244,2005-07-19,1.3313,1.3292,1.3419999999999999,1.3282,1.3282,1.3419999999999999,6.75,7.0,0.25,0.35
1245,2005-07-20,1.3239,1.3311,1.3401,1.3184,1.3184,1.3401,6.75,7.0,0.25,0.35
1246,2005-07-21,1.3245,1.3227,1.3321,1.3123,1.3123,1.3321,6.75,7.0,0.25,0.35
1247,2005-07-22,1.3308,1.3231,1.3346,1.3165,1.3165,1.3346,6.75,7.0,0.25,0.35
1248,2005-07-25,1.3306,1.3314,1.34,1.321,1.321,1.34,6.75,7.0,0.25,0.35
1249,2005-07-26,1.3327,1.3295,1.3388,1.3211,1.3211,1.3388,6.75,7.0,0.25,0.35
1250,2005-07-27,1.3319,1.328,1.3387,1.3228,1.3228,1.3387,6.75,7.0,0.25,0.35
1251,2005-07-28,1.329,1.3262,1.3373,1.3187,1.3187,1.3373,6.75,7.0,0.25,0.35
1252,2005-07-29,1.3275,1.3271,1.3331,1.3191,1.3191,1.3331,6.75,7.0,0.25,0.35
1253,2005-08-01,1.3237,1.3266,1.3293,1.3135,1.3135,1.3293,6.75,7.0,0.25,0.35
1254,2005-08-02,1.3219999999999998,1.3230000000000002,1.3257,1.3121,1.3121,1.3257,6.75,7.0,0.25,0.35
1255,2005-08-03,1.31,1.3198,1.3283,1.3051,1.3051,1.3283,6.75,7.0,0.25,0.35
1256,2005-08-04,1.3063,1.306,1.3163,1.3017,1.3017,1.3163,6.75,7.0,0.25,0.35
1257,2005-08-05,1.3094,1.3056,1.3179,1.3023,1.3023,1.3179,6.75,7.0,0.25,0.35
1258,2005-08-08,1.3106,1.3076,1.3174,1.3031,1.3031,1.3174,6.75,7.0,0.25,0.35
1259,2005-08-09,1.3076,1.3090000000000002,1.3143,1.3017,1.3017,1.3143,6.75,7.0,0.25,0.35
1260,2005-08-10,1.3082,1.3048,1.3134,1.3002,1.3002,1.3134,6.75,7.0,0.25,0.35
1261,2005-08-11,1.2983,1.3068,1.3092,1.2953,1.2953,1.3092,6.75,7.0,0.25,0.35
1262,2005-08-12,1.3012,1.2959,1.3089,1.295,1.295,1.3089,6.75,7.0,0.25,0.35
1263,2005-08-15,1.3042,1.2967,1.3097,1.2967,1.2967,1.3097,6.75,7.0,0.25,0.35
1264,2005-08-16,1.3039,1.3049,1.3132,1.3011,1.3011,1.3132,6.75,7.0,0.25,0.35
1265,2005-08-17,1.3145,1.3056,1.3157,1.3014,1.3014,1.3157,6.75,7.0,0.25,0.35
1266,2005-08-18,1.3184,1.3087,1.3247,1.3072,1.3072,1.3247,6.75,7.0,0.25,0.35
1267,2005-08-19,1.3262,1.3203,1.3288,1.3151,1.3151,1.3288,6.75,7.0,0.25,0.35
1268,2005-08-22,1.3202,1.3178,1.3261,1.3138,1.3138,1.3261,6.75,7.0,0.25,0.35
1269,2005-08-23,1.3224,1.3157,1.3262,1.3115,1.3115,1.3262,6.75,7.0,0.25,0.35
1270,2005-08-24,1.3181,1.3209,1.3278,1.3118,1.3118,1.3278,6.75,7.0,0.25,0.35
1271,2005-08-25,1.3157,1.3168,1.321,1.3067,1.3067,1.321,6.75,7.0,0.25,0.35
1272,2005-08-26,1.3182,1.3144,1.319,1.3095,1.3095,1.319,6.75,7.0,0.25,0.35
1273,2005-08-29,1.3214,1.3157,1.3254,1.3093,1.3093,1.3254,6.75,7.0,0.25,0.35
1274,2005-08-30,1.321,1.3241,1.3281,1.3176,1.3176,1.3281,6.75,7.0,0.25,0.35
1275,2005-08-31,1.308,1.3209,1.3266,1.305,1.305,1.3266,6.75,7.0,0.25,0.35
1276,2005-09-01,1.2999,1.307,1.3152,1.2943,1.2943,1.3152,6.75,7.0,0.25,0.35
1277,2005-09-02,1.3,1.2961,1.3063,1.2886,1.2886,1.3063,6.75,7.0,0.25,0.35
1278,2005-09-05,1.296,1.2933,1.3036,1.2890000000000001,1.2890000000000001,1.3036,6.75,7.0,0.25,0.35
1279,2005-09-06,1.304,1.2961,1.3071,1.2930000000000001,1.2930000000000001,1.3071,6.75,7.0,0.25,0.35
1280,2005-09-07,1.3049,1.2995,1.3093,1.2913,1.2913,1.3093,6.75,7.0,0.25,0.35
1281,2005-09-08,1.3045,1.3029,1.3108,1.2971,1.2971,1.3108,6.75,7.0,0.25,0.35
1282,2005-09-09,1.3030000000000002,1.308,1.3114,1.2965,1.2965,1.3114,6.75,7.0,0.25,0.35
1283,2005-09-12,1.3108,1.3022,1.3151,1.2995,1.2995,1.3151,6.75,7.0,0.25,0.35
1284,2005-09-13,1.3154,1.3119,1.3183,1.3054,1.3054,1.3183,6.75,7.0,0.25,0.35
1285,2005-09-14,1.3148,1.3130000000000002,1.3171,1.308,1.308,1.3171,6.75,7.0,0.25,0.35
1286,2005-09-15,1.3212,1.3135,1.3277,1.3114,1.3114,1.3277,6.75,7.0,0.25,0.35
1287,2005-09-16,1.3181,1.3197,1.3248,1.3091,1.3091,1.3248,6.75,7.0,0.25,0.35
1288,2005-09-19,1.3287,1.3234,1.3344,1.3187,1.3187,1.3344,6.75,7.0,0.25,0.35
1289,2005-09-20,1.3301,1.3267,1.3327,1.3207,1.3207,1.3327,6.75,7.0,0.25,0.35
1290,2005-09-21,1.3237,1.3302,1.3327,1.3178,1.3178,1.3327,6.75,7.0,0.25,0.35
1291,2005-09-22,1.3282,1.3201,1.3325,1.3155,1.3155,1.3325,6.75,7.0,0.25,0.35
1292,2005-09-23,1.3361,1.3267,1.3415,1.3233,1.3233,1.3415,6.75,7.0,0.25,0.35
1293,2005-09-26,1.3365,1.337,1.3426,1.3312,1.3312,1.3426,6.75,7.0,0.25,0.35
1294,2005-09-27,1.3426,1.3328,1.3459,1.3312,1.3312,1.3459,6.75,7.0,0.25,0.35
1295,2005-09-28,1.3386,1.3416,1.345,1.3330000000000002,1.3330000000000002,1.345,6.75,7.0,0.25,0.35
1296,2005-09-29,1.3402,1.339,1.3444,1.3315,1.3315,1.3444,6.75,7.0,0.25,0.35
1297,2005-09-30,1.3407,1.3388,1.3455,1.3330000000000002,1.3330000000000002,1.3455,6.75,7.0,0.25,0.35
1298,2005-10-03,1.348,1.3388,1.3529,1.3376,1.3376,1.3529,6.75,7.0,0.25,0.35
1299,2005-10-04,1.3498,1.3457,1.3517,1.3442,1.3442,1.3517,6.75,7.0,0.25,0.35
1300,2005-10-05,1.3455,1.3486,1.3525,1.3419999999999999,1.3419999999999999,1.3525,6.75,7.0,0.25,0.35
1301,2005-10-06,1.3306,1.3436,1.3452,1.3242,1.3242,1.3452,6.75,7.0,0.25,0.35
1302,2005-10-07,1.3358,1.3294,1.339,1.3230000000000002,1.3230000000000002,1.339,6.75,7.0,0.25,0.35
1303,2005-10-10,1.3358,1.3353,1.3412,1.3267,1.3267,1.3412,6.75,7.0,0.25,0.35
1304,2005-10-11,1.3412,1.3371,1.3461,1.3324,1.3324,1.3461,6.75,7.0,0.25,0.35
1305,2005-10-12,1.3401,1.3406,1.3489,1.3336,1.3336,1.3489,6.75,7.0,0.25,0.35
1306,2005-10-13,1.3374,1.3365,1.3524,1.3347,1.3347,1.3524,6.75,7.0,0.25,0.35
1307,2005-10-14,1.334,1.3361,1.3464,1.3285,1.3285,1.3464,6.75,7.0,0.25,0.35
1308,2005-10-17,1.3391,1.3348,1.3465,1.3266,1.3266,1.3465,6.75,7.0,0.25,0.35
1309,2005-10-18,1.3453,1.338,1.3513,1.3377,1.3377,1.3513,6.75,7.0,0.25,0.35
1310,2005-10-19,1.3431,1.3441,1.3547,1.3377,1.3377,1.3547,6.75,7.0,0.25,0.35
1311,2005-10-20,1.34,1.3419999999999999,1.3474,1.3357,1.3357,1.3474,6.75,7.0,0.25,0.35
1312,2005-10-21,1.3447,1.3368,1.3506,1.3306,1.3306,1.3506,6.75,7.0,0.25,0.35
1313,2005-10-24,1.3419999999999999,1.3454,1.3494,1.3356,1.3356,1.3494,6.75,7.0,0.25,0.35
1314,2005-10-25,1.3315,1.3419,1.3478,1.328,1.328,1.3478,6.75,7.0,0.25,0.35
1315,2005-10-26,1.3351,1.3309,1.3415,1.3267,1.3267,1.3415,6.75,7.0,0.25,0.35
1316,2005-10-27,1.3287,1.3349,1.34,1.324,1.324,1.34,6.75,7.0,0.25,0.35
1317,2005-10-28,1.3359999999999999,1.328,1.3442,1.3249,1.3249,1.3442,6.75,7.0,0.25,0.35
1318,2005-10-31,1.3457,1.3367,1.3482,1.3318,1.3318,1.3482,6.75,7.0,0.25,0.35
1319,2005-11-01,1.3397,1.3395,1.3523,1.3368,1.3368,1.3523,6.75,7.0,0.25,0.35
1320,2005-11-02,1.3415,1.3386,1.3495,1.3326,1.3326,1.3495,6.75,7.0,0.25,0.35
1321,2005-11-03,1.3511,1.3395,1.3561,1.3331,1.3331,1.3561,6.75,7.0,0.25,0.35
1322,2005-11-04,1.3561,1.3475,1.3704,1.3402,1.3402,1.3704,6.75,7.0,0.25,0.35
1323,2005-11-07,1.3619,1.3552,1.3656,1.3530000000000002,1.3530000000000002,1.3656,6.75,7.0,0.25,0.35
1324,2005-11-08,1.3588,1.3608,1.3754,1.3558,1.3558,1.3754,6.75,7.0,0.25,0.35
1325,2005-11-09,1.3703,1.3616,1.3755,1.3565,1.3565,1.3755,6.75,7.0,0.25,0.35
1326,2005-11-10,1.3811,1.3692,1.3822,1.3579,1.3579,1.3822,6.75,7.0,0.25,0.35
1327,2005-11-11,1.3736,1.3754,1.3823,1.3663,1.3663,1.3823,6.75,7.0,0.25,0.35
1328,2005-11-14,1.3774,1.3727,1.3808,1.3628,1.3628,1.3808,6.75,7.0,0.25,0.35
1329,2005-11-15,1.376,1.3769999999999998,1.3835,1.3674,1.3674,1.3835,6.75,7.0,0.25,0.35
1330,2005-11-16,1.3824,1.3737,1.3861,1.3668,1.3668,1.3861,6.75,7.0,0.25,0.35
1331,2005-11-17,1.3716,1.3825,1.3863,1.3656,1.3656,1.3863,6.75,7.0,0.25,0.35
1332,2005-11-18,1.3708,1.3701,1.3849,1.3631,1.3631,1.3849,6.75,7.0,0.25,0.35
1333,2005-11-21,1.3788,1.3647,1.3851,1.36,1.36,1.3851,6.75,7.0,0.25,0.35
1334,2005-11-22,1.368,1.3755,1.3851,1.3646,1.3646,1.3851,6.75,7.0,0.25,0.35
1335,2005-11-23,1.3703,1.3667,1.379,1.361,1.361,1.379,6.75,7.0,0.25,0.35
1336,2005-11-24,1.3727,1.3672,1.3799,1.3651,1.3651,1.3799,6.75,7.0,0.25,0.35
1337,2005-11-25,1.3765,1.3725,1.3821,1.3688,1.3688,1.3821,6.75,7.0,0.25,0.35
1338,2005-11-28,1.3663,1.3796,1.3842,1.3547,1.3547,1.3842,6.75,7.0,0.25,0.35
1339,2005-11-29,1.3693,1.3615,1.3815,1.3593,1.3593,1.3815,6.75,7.0,0.25,0.35
1340,2005-11-30,1.3677,1.3691,1.3786,1.3627,1.3627,1.3786,6.75,7.0,0.25,0.35
1341,2005-12-01,1.3722,1.368,1.382,1.364,1.364,1.382,6.75,7.0,0.25,0.35
1342,2005-12-02,1.3741,1.3713,1.3823,1.3625,1.3625,1.3823,6.75,7.0,0.25,0.35
1343,2005-12-05,1.3691,1.3727,1.3841,1.3598,1.3598,1.3841,6.75,7.0,0.25,0.35
1344,2005-12-06,1.3641,1.3622,1.3748,1.3563,1.3563,1.3748,6.75,7.0,0.25,0.35
1345,2005-12-07,1.3728,1.3631,1.3785,1.3604,1.3604,1.3785,6.75,7.0,0.25,0.35
1346,2005-12-08,1.3612,1.3678,1.3752,1.355,1.355,1.3752,6.75,7.0,0.25,0.35
1347,2005-12-09,1.3595,1.3583,1.3694,1.3559999999999999,1.3559999999999999,1.3694,6.75,7.0,0.25,0.35
1348,2005-12-12,1.3549,1.3622,1.3685,1.3451,1.3451,1.3685,6.75,7.0,0.25,0.35
1349,2005-12-13,1.3561,1.3492,1.3619999999999999,1.3451,1.3451,1.3619999999999999,6.75,7.0,0.25,0.35
1350,2005-12-14,1.3514,1.3507,1.3568,1.3386,1.3386,1.3568,6.75,7.0,0.25,0.35
1351,2005-12-15,1.3478,1.3465,1.3568,1.3372,1.3372,1.3568,6.75,7.0,0.25,0.35
1352,2005-12-16,1.347,1.3465,1.3563,1.3377,1.3377,1.3563,6.75,7.0,0.25,0.35
1353,2005-12-19,1.3465,1.3423,1.3539,1.3383,1.3383,1.3539,6.75,7.0,0.25,0.35
1354,2005-12-20,1.3613,1.35,1.364,1.3411,1.3411,1.364,6.75,7.0,0.25,0.35
1355,2005-12-21,1.3584,1.355,1.3672,1.3487,1.3487,1.3672,6.75,7.0,0.25,0.35
1356,2005-12-22,1.3545,1.361,1.3659999999999999,1.3485,1.3485,1.3659999999999999,6.75,7.0,0.25,0.35
1357,2005-12-23,1.3544,1.3528,1.3649,1.3512,1.3512,1.3649,6.75,7.0,0.25,0.35
1358,2005-12-26,1.3574,1.3529,1.3666,1.3498,1.3498,1.3666,6.75,7.0,0.25,0.35
1359,2005-12-27,1.3601,1.3599,1.3657,1.3523,1.3523,1.3657,6.75,7.0,0.25,0.35
1360,2005-12-28,1.3603,1.3573,1.3686,1.3479,1.3479,1.3686,6.75,7.0,0.25,0.35
1361,2005-12-29,1.3598,1.358,1.3673,1.351,1.351,1.3673,6.75,7.0,0.25,0.35
1362,2005-12-30,1.3569,1.3587,1.3689,1.3519999999999999,1.3519999999999999,1.3689,6.75,7.0,0.25,0.35
1363,2006-01-02,1.3614,1.364,1.3672,1.3529,1.3529,1.3672,6.75,7.0,0.25,0.35
1364,2006-01-03,1.3449,1.3596,1.367,1.3388,1.3388,1.367,6.75,7.0,0.25,0.35
1365,2006-01-04,1.3357,1.3404,1.3522,1.3319,1.3319,1.3522,6.75,7.0,0.25,0.35
1366,2006-01-05,1.3395,1.3383,1.3445,1.3337,1.3337,1.3445,6.75,7.0,0.25,0.35
1367,2006-01-06,1.3338,1.3371,1.3433,1.329,1.329,1.3433,6.75,7.0,0.25,0.35
1368,2006-01-09,1.3378,1.3331,1.3447,1.3311,1.3311,1.3447,6.75,7.0,0.25,0.35
1369,2006-01-10,1.339,1.3349,1.3459999999999999,1.3318,1.3318,1.3459999999999999,6.75,7.0,0.25,0.35
1370,2006-01-11,1.3352,1.3352,1.3455,1.3289,1.3289,1.3455,6.75,7.0,0.25,0.35
1371,2006-01-12,1.3395,1.3306,1.3499,1.3269,1.3269,1.3499,6.75,7.0,0.25,0.35
1372,2006-01-13,1.3314,1.3388,1.3478,1.3287,1.3287,1.3478,6.75,7.0,0.25,0.35
1373,2006-01-16,1.3361,1.3362,1.341,1.3251,1.3251,1.341,6.75,7.0,0.25,0.35
1374,2006-01-17,1.3361,1.3328,1.3433,1.331,1.331,1.3433,6.75,7.0,0.25,0.35
1375,2006-01-18,1.3367,1.3359,1.3449,1.33,1.33,1.3449,6.75,7.0,0.25,0.35
1376,2006-01-19,1.3365,1.3347,1.3428,1.3319999999999999,1.3319999999999999,1.3428,6.75,7.0,0.25,0.35
1377,2006-01-20,1.3321,1.3352,1.3427,1.3301,1.3301,1.3427,6.75,7.0,0.25,0.35
1378,2006-01-23,1.3202,1.3384,1.3407,1.3154,1.3154,1.3407,6.75,7.0,0.25,0.35
1379,2006-01-24,1.3236,1.3216,1.328,1.3152,1.3152,1.328,6.75,7.0,0.25,0.35
1380,2006-01-25,1.327,1.3216,1.3291,1.315,1.315,1.3291,6.75,7.0,0.25,0.35
1381,2006-01-26,1.3294,1.3251,1.3329,1.3221,1.3221,1.3329,6.75,7.0,0.25,0.35
1382,2006-01-27,1.3413,1.3291,1.3446,1.3254,1.3254,1.3446,6.75,7.0,0.25,0.35
1383,2006-01-30,1.3425,1.3355,1.3457,1.3321,1.3321,1.3457,6.75,7.0,0.25,0.35
1384,2006-01-31,1.3363,1.3395,1.3452,1.329,1.329,1.3452,6.75,7.0,0.25,0.35
1385,2006-02-01,1.3451,1.3346,1.3461,1.3309,1.3309,1.3461,6.75,7.0,0.25,0.35
1386,2006-02-02,1.3436,1.3432,1.3496,1.3353,1.3353,1.3496,6.75,7.0,0.25,0.35
1387,2006-02-03,1.3496,1.3424,1.3559,1.3349,1.3349,1.3559,6.75,7.0,0.25,0.35
1388,2006-02-06,1.3547,1.3416,1.3572,1.3403,1.3403,1.3572,6.75,7.0,0.25,0.35
1389,2006-02-07,1.355,1.3528,1.3588,1.3431,1.3431,1.3588,6.75,7.0,0.25,0.35
1390,2006-02-08,1.3556,1.3524,1.3604,1.3445,1.3445,1.3604,6.75,7.0,0.25,0.35
1391,2006-02-09,1.3547,1.3486,1.3588,1.3444,1.3444,1.3588,6.75,7.0,0.25,0.35
1392,2006-02-10,1.3606,1.3551,1.3653,1.3417,1.3417,1.3653,6.75,7.0,0.25,0.35
1393,2006-02-13,1.3592,1.3595,1.3668,1.3501,1.3501,1.3668,6.75,7.0,0.25,0.35
1394,2006-02-14,1.3592,1.3597,1.3649,1.3494,1.3494,1.3649,6.75,7.0,0.25,0.35
1395,2006-02-15,1.3618,1.3574,1.3649,1.347,1.347,1.3649,6.75,7.0,0.25,0.35
1396,2006-02-16,1.3599,1.3599,1.3659,1.3513,1.3513,1.3659,6.75,7.0,0.25,0.35
1397,2006-02-17,1.3575,1.3594,1.3647,1.3483,1.3483,1.3647,6.75,7.0,0.25,0.35
1398,2006-02-20,1.3569,1.3566,1.3619,1.3454,1.3454,1.3619,6.75,7.0,0.25,0.35
1399,2006-02-21,1.3533,1.3559,1.3625,1.3486,1.3486,1.3625,6.75,7.0,0.25,0.35
1400,2006-02-22,1.3615,1.3581,1.3656,1.3497,1.3497,1.3656,6.75,7.0,0.25,0.35
1401,2006-02-23,1.3581,1.3583,1.3621,1.3457,1.3457,1.3621,6.75,7.0,0.25,0.35
1402,2006-02-24,1.3636,1.3592,1.3653,1.3548,1.3548,1.3653,6.75,7.0,0.25,0.35
1403,2006-02-27,1.3636,1.3619999999999999,1.3692,1.3595,1.3595,1.3692,6.75,7.0,0.25,0.35
1404,2006-02-28,1.3586,1.3635,1.3675,1.3535,1.3535,1.3675,6.75,7.0,0.25,0.35
